       x:             u(x):          v(x):        log10(RelativeError):   
     0.53146853     0.46376745     -530.97585     -3.5499574
     0.53246753     0.46281423     -531.97580     -3.5597079
     0.53346653     0.46186053     -532.97576     -3.5697041
     0.53446553     0.46090634     -533.97571     -3.5799585
     0.53546454     0.45995169     -534.97567     -3.5904844
     0.53646354     0.45899658     -535.97562     -3.6012960
     0.53746254     0.45804100     -536.97557     -3.6124089
     0.53846154     0.45708496     -537.97553     -3.6238398
     0.53946054     0.45612847     -538.97548     -3.6356069
     0.54045954     0.45517153     -539.97544     -3.6477301
     0.54145854     0.45421415     -540.97539     -3.6602310
     0.54245754     0.45325634     -541.97535     -3.6731330
     0.54345654     0.45229808     -542.97530     -3.6864621
     0.54445554     0.45133940     -543.97526     -3.7002466
     0.54545455     0.45038029     -544.97521     -3.7145179
     0.54645355     0.44942076     -545.97517     -3.7293107
     0.54745255     0.44846081     -546.97512     -3.7446634
     0.54845155     0.44750045     -547.97508     -3.7606188
     0.54945055     0.44653968     -548.97503     -3.7772248
     0.55044955     0.44557850     -549.97498     -3.7945355
     0.55144855     0.44461692     -550.97494     -3.8126114
     0.55244755     0.44365495     -551.97489     -3.8315218
     0.55344655     0.44269258     -552.97485     -3.8513452
     0.55444555     0.44172983     -553.97480     -3.8721722
     0.55544456     0.44076669     -554.97476     -3.8941071
     0.55644356     0.43980317     -555.97471     -3.9172715
     0.55744256     0.43883927     -556.97467     -3.9418084
     0.55844156     0.43787499     -557.97462     -3.9678866
     0.55944056     0.43691035     -558.97458     -3.9957087
     0.56043956     0.43594534     -559.97453     -4.0255194
     0.56143856     0.43497997     -560.97449     -4.0576191
     0.56243756     0.43401424     -561.97444     -4.0923816
     0.56343656     0.43304815     -562.97439     -4.1302803
     0.56443556     0.43208171     -563.97435     -4.1719271
     0.56543457     0.43111493     -564.97430     -4.2181324
     0.56643357     0.43014780     -565.97426     -4.2700012
     0.56743257     0.42918033     -566.97421     -4.3290964
     0.56843157     0.42821252     -567.97417     -4.3977319
     0.56943057     0.42724437     -568.97412     -4.4795488
     0.57042957     0.42627590     -569.97408     -4.5807743
     0.57142857     0.42530709     -570.97403     -4.7134571
     0.57242757     0.42433796     -571.97399     -4.9061792
     0.57342657     0.42336852     -572.97394     -5.2629444
     0.57442557     0.42239875     -573.97390     -5.8193794
     0.57542458     0.42142867     -574.97385     -5.0700289
     0.57642358     0.42045827     -575.97380     -4.8089070
     0.57742258     0.41948757     -576.97376     -4.6465632
     0.57842158     0.41851656     -577.97371     -4.5283465
     0.57942058     0.41754525     -578.97367     -4.4352608
     0.58041958     0.41657364     -579.97362     -4.3584283
     0.58141858     0.41560174     -580.97358     -4.2929764
     0.58241758     0.41462954     -581.97353     -4.2359403
     0.58341658     0.41365705     -582.97349     -4.1853809
     0.58441558     0.41268427     -583.97344     -4.1399605
     0.58541459     0.41171121     -584.97340     -4.0987172
     0.58641359     0.41073786     -585.97335     -4.0609359
     0.58741259     0.40976424     -586.97330     -4.0260707
     0.58841159     0.40879034     -587.97326     -3.9936953
     0.58941059     0.40781617     -588.97321     -3.9634705
     0.59040959     0.40684172     -589.97317     -3.9351218
     0.59140859     0.40586701     -590.97312     -3.9084242
     0.59240759     0.40489203     -591.97308     -3.8831907
     0.59340659     0.40391679     -592.97303     -3.8592644
     0.59440559     0.40294129     -593.97299     -3.8365123
     0.59540460     0.40196554     -594.97294     -3.8148205
     0.59640360     0.40098953     -595.97290     -3.7940910
     0.59740260     0.40001326     -596.97285     -3.7742388
     0.59840160     0.39903675     -597.97281     -3.7551896
     0.59940060     0.39805999     -598.97276     -3.7368780
     0.60039960     0.39708298     -599.97271     -3.7192463
     0.60139860     0.39610573     -600.97267     -3.7022435
     0.60239760     0.39512825     -601.97262     -3.6858237
     0.60339660     0.39415052     -602.97258     -3.6699462
     0.60439560     0.39317256     -603.97253     -3.6545742
     0.60539461     0.39219437     -604.97249     -3.6396746
     0.60639361     0.39121595     -605.97244     -3.6252172
     0.60739261     0.39023729     -606.97240     -3.6111748
     0.60839161     0.38925842     -607.97235     -3.5975226
     0.60939061     0.38827932     -608.97231     -3.5842379
     0.61038961     0.38730000     -609.97226     -3.5712999
     0.61138861     0.38632045     -610.97222     -3.5586894
     0.61238761     0.38534070     -611.97217     -3.5463890
     0.61338661     0.38436073     -612.97212     -3.5343823
     0.61438561     0.38338054     -613.97208     -3.5226544
     0.61538462     0.38240015     -614.97203     -3.5111914
     0.61638362     0.38141954     -615.97199     -3.4999805
     0.61738262     0.38043873     -616.97194     -3.4890095
     0.61838162     0.37945772     -617.97190     -3.4782674
     0.61938062     0.37847650     -618.97185     -3.4677438
     0.62037962     0.37749509     -619.97181     -3.4574288
     0.62137862     0.37651348     -620.97176     -3.4473135
     0.62237762     0.37553167     -621.97172     -3.4373892
     0.62337662     0.37454966     -622.97167     -3.4276480
     0.62437562     0.37356747     -623.97163     -3.4180822
     0.62537463     0.37258508     -624.97158     -3.4086849
     0.62637363     0.37160251     -625.97153     -3.3994494
     0.62737263     0.37061975     -626.97149     -3.3903693
     0.62837163     0.36963680     -627.97144     -3.3814387
     0.62937063     0.36865368     -628.97140     -3.3726521
     0.63036963     0.36767037     -629.97135     -3.3640039
     0.63136863     0.36668688     -630.97131     -3.3554894
     0.63236763     0.36570322     -631.97126     -3.3471035
     0.63336663     0.36471938     -632.97122     -3.3388419
     0.63436563     0.36373537     -633.97117     -3.3307002
     0.63536464     0.36275118     -634.97113     -3.3226744
     0.63636364     0.36176683     -635.97108     -3.3147604
     0.63736264     0.36078230     -636.97103     -3.3069547
     0.63836164     0.35979761     -637.97099     -3.2992536
     0.63936064     0.35881276     -638.97094     -3.2916538
     0.64035964     0.35782774     -639.97090     -3.2841521
     0.64135864     0.35684256     -640.97085     -3.2767454
     0.64235764     0.35585722     -641.97081     -3.2694307
     0.64335664     0.35487172     -642.97076     -3.2622053
     0.64435564     0.35388606     -643.97072     -3.2550665
     0.64535465     0.35290025     -644.97067     -3.2480116
     0.64635365     0.35191429     -645.97063     -3.2410382
     0.64735265     0.35092817     -646.97058     -3.2341439
     0.64835165     0.34994190     -647.97054     -3.2273264
     0.64935065     0.34895549     -648.97049     -3.2205836
     0.65034965     0.34796892     -649.97044     -3.2139134
     0.65134865     0.34698221     -650.97040     -3.2073137
     0.65234765     0.34599536     -651.97035     -3.2007826
     0.65334665     0.34500836     -652.97031     -3.1943182
     0.65434565     0.34402122     -653.97026     -3.1879187
     0.65534466     0.34303394     -654.97022     -3.1815825
     0.65634366     0.34204652     -655.97017     -3.1753077
     0.65734266     0.34105896     -656.97013     -3.1690929
     0.65834166     0.34007127     -657.97008     -3.1629364
     0.65934066     0.33908344     -658.97004     -3.1568368
     0.66033966     0.33809548     -659.96999     -3.1507926
     0.66133866     0.33710738     -660.96995     -3.1448024
     0.66233766     0.33611916     -661.96990     -3.1388648
     0.66333666     0.33513081     -662.96985     -3.1329786
     0.66433566     0.33414232     -663.96981     -3.1271425
     0.66533467     0.33315372     -664.96976     -3.1213552
     0.66633367     0.33216498     -665.96972     -3.1156157
     0.66733267     0.33117612     -666.96967     -3.1099226
     0.66833167     0.33018714     -667.96963     -3.1042750
     0.66933067     0.32919804     -668.96958     -3.0986717
     0.67032967     0.32820881     -669.96954     -3.0931117
     0.67132867     0.32721947     -670.96949     -3.0875940
     0.67232767     0.32623001     -671.96945     -3.0821175
     0.67332667     0.32524043     -672.96940     -3.0766815
     0.67432567     0.32425074     -673.96936     -3.0712848
     0.67532468     0.32326093     -674.96931     -3.0659267
     0.67632368     0.32227101     -675.96926     -3.0606062
     0.67732268     0.32128097     -676.96922     -3.0553226
     0.67832168     0.32029083     -677.96917     -3.0500749
     0.67932068     0.31930057     -678.96913     -3.0448624
     0.68031968     0.31831021     -679.96908     -3.0396842
     0.68131868     0.31731973     -680.96904     -3.0345397
     0.68231768     0.31632916     -681.96899     -3.0294282
     0.68331668     0.31533847     -682.96895     -3.0243487
     0.68431568     0.31434768     -683.96890     -3.0193008
     0.68531469     0.31335679     -684.96886     -3.0142836
     0.68631369     0.31236579     -685.96881     -3.0092966
     0.68731269     0.31137470     -686.96876     -3.0043390
     0.68831169     0.31038350     -687.96872     -2.9994103
     0.68931069     0.30939220     -688.96867     -2.9945098
     0.69030969     0.30840081     -689.96863     -2.9896370
     0.69130869     0.30740932     -690.96858     -2.9847911
     0.69230769     0.30641773     -691.96854     -2.9799718
     0.69330669     0.30542604     -692.96849     -2.9751783
     0.69430569     0.30443426     -693.96845     -2.9704102
     0.69530470     0.30344239     -694.96840     -2.9656669
     0.69630370     0.30245043     -695.96836     -2.9609479
     0.69730270     0.30145837     -696.96831     -2.9562527
     0.69830170     0.30046622     -697.96827     -2.9515808
     0.69930070     0.29947399     -698.96822     -2.9469317
     0.70029970     0.29848166     -699.96817     -2.9423049
     0.70129870     0.29748925     -700.96813     -2.9376999
     0.70229770     0.29649675     -701.96808     -2.9331164
     0.70329670     0.29550416     -702.96804     -2.9285538
     0.70429570     0.29451149     -703.96799     -2.9240117
     0.70529471     0.29351873     -704.96795     -2.9194897
     0.70629371     0.29252589     -705.96790     -2.9149874
     0.70729271     0.29153297     -706.96786     -2.9105043
     0.70829171     0.29053996     -707.96781     -2.9060401
     0.70929071     0.28954688     -708.96777     -2.9015943
     0.71028971     0.28855371     -709.96772     -2.8971665
     0.71128871     0.28756046     -710.96768     -2.8927565
     0.71228771     0.28656714     -711.96763     -2.8883637
     0.71328671     0.28557374     -712.96758     -2.8839879
     0.71428571     0.28458026     -713.96754     -2.8796287
     0.71528472     0.28358670     -714.96749     -2.8752857
     0.71628372     0.28259307     -715.96745     -2.8709585
     0.71728272     0.28159936     -716.96740     -2.8666469
     0.71828172     0.28060558     -717.96736     -2.8623505
     0.71928072     0.27961173     -718.96731     -2.8580690
     0.72027972     0.27861781     -719.96727     -2.8538020
     0.72127872     0.27762381     -720.96722     -2.8495493
     0.72227772     0.27662974     -721.96718     -2.8453105
     0.72327672     0.27563560     -722.96713     -2.8410852
     0.72427572     0.27464139     -723.96709     -2.8368733
     0.72527473     0.27364711     -724.96704     -2.8326744
     0.72627373     0.27265277     -725.96699     -2.8284882
     0.72727273     0.27165836     -726.96695     -2.8243144
     0.72827173     0.27066388     -727.96690     -2.8201528
     0.72927073     0.26966933     -728.96686     -2.8160030
     0.73026973     0.26867472     -729.96681     -2.8118648
     0.73126873     0.26768004     -730.96677     -2.8077379
     0.73226773     0.26668530     -731.96672     -2.8036221
     0.73326673     0.26569050     -732.96668     -2.7995170
     0.73426573     0.26469563     -733.96663     -2.7954225
     0.73526474     0.26370071     -734.96659     -2.7913382
     0.73626374     0.26270571     -735.96654     -2.7872639
     0.73726274     0.26171066     -736.96649     -2.7831994
     0.73826174     0.26071555     -737.96645     -2.7791444
     0.73926074     0.25972038     -738.96640     -2.7750986
     0.74025974     0.25872515     -739.96636     -2.7710619
     0.74125874     0.25772986     -740.96631     -2.7670339
     0.74225774     0.25673452     -741.96627     -2.7630145
     0.74325674     0.25573911     -742.96622     -2.7590034
     0.74425574     0.25474365     -743.96618     -2.7550004
     0.74525475     0.25374813     -744.96613     -2.7510052
     0.74625375     0.25275256     -745.96609     -2.7470177
     0.74725275     0.25175694     -746.96604     -2.7430376
     0.74825175     0.25076125     -747.96600     -2.7390647
     0.74925075     0.24976552     -748.96595     -2.7350987
     0.75024975     0.24876973     -749.96590     -2.7311395
     0.75124875     0.24777389     -750.96586     -2.7271868
     0.75224775     0.24677799     -751.96581     -2.7232405
     0.75324675     0.24578205     -752.96577     -2.7193003
     0.75424575     0.24478605     -753.96572     -2.7153660
     0.75524476     0.24379000     -754.96568     -2.7114374
     0.75624376     0.24279391     -755.96563     -2.7075143
     0.75724276     0.24179776     -756.96559     -2.7035965
     0.75824176     0.24080156     -757.96554     -2.6996838
     0.75924076     0.23980532     -758.96550     -2.6957760
     0.76023976     0.23880903     -759.96545     -2.6918729
     0.76123876     0.23781268     -760.96541     -2.6879743
     0.76223776     0.23681630     -761.96536     -2.6840800
     0.76323676     0.23581986     -762.96531     -2.6801898
     0.76423576     0.23482338     -763.96527     -2.6763035
     0.76523477     0.23382686     -764.96522     -2.6724210
     0.76623377     0.23283028     -765.96518     -2.6685420
     0.76723277     0.23183367     -766.96513     -2.6646663
     0.76823177     0.23083701     -767.96509     -2.6607938
     0.76923077     0.22984030     -768.96504     -2.6569243
     0.77022977     0.22884355     -769.96500     -2.6530576
     0.77122877     0.22784676     -770.96495     -2.6491935
     0.77222777     0.22684993     -771.96491     -2.6453318
     0.77322677     0.22585305     -772.96486     -2.6414723
     0.77422577     0.22485614     -773.96482     -2.6376149
     0.77522478     0.22385918     -774.96477     -2.6337593
     0.77622378     0.22286218     -775.96472     -2.6299055
     0.77722278     0.22186514     -776.96468     -2.6260531
     0.77822178     0.22086806     -777.96463     -2.6222021
     0.77922078     0.21987094     -778.96459     -2.6183522
     0.78021978     0.21887378     -779.96454     -2.6145033
     0.78121878     0.21787659     -780.96450     -2.6106552
     0.78221778     0.21687935     -781.96445     -2.6068076
     0.78321678     0.21588208     -782.96441     -2.6029605
     0.78421578     0.21488477     -783.96436     -2.5991137
     0.78521479     0.21388742     -784.96432     -2.5952669
     0.78621379     0.21289003     -785.96427     -2.5914200
     0.78721279     0.21189261     -786.96422     -2.5875728
     0.78821179     0.21089515     -787.96418     -2.5837252
     0.78921079     0.20989766     -788.96413     -2.5798769
     0.79020979     0.20890013     -789.96409     -2.5760278
     0.79120879     0.20790257     -790.96404     -2.5721777
     0.79220779     0.20690497     -791.96400     -2.5683265
     0.79320679     0.20590734     -792.96395     -2.5644738
     0.79420579     0.20490967     -793.96391     -2.5606197
     0.79520480     0.20391197     -794.96386     -2.5567638
     0.79620380     0.20291424     -795.96382     -2.5529060
     0.79720280     0.20191647     -796.96377     -2.5490462
     0.79820180     0.20091867     -797.96373     -2.5451840
     0.79920080     0.19992084     -798.96368     -2.5413195
     0.80019980     0.19892298     -799.96363     -2.5374524
     0.80119880     0.19792509     -800.96359     -2.5335824
     0.80219780     0.19692716     -801.96354     -2.5297095
     0.80319680     0.19592921     -802.96350     -2.5258334
     0.80419580     0.19493122     -803.96345     -2.5219539
     0.80519481     0.19393320     -804.96341     -2.5180709
     0.80619381     0.19293516     -805.96336     -2.5141842
     0.80719281     0.19193708     -806.96332     -2.5102936
     0.80819181     0.19093898     -807.96327     -2.5063989
     0.80919081     0.18994084     -808.96323     -2.5024999
     0.81018981     0.18894268     -809.96318     -2.4985965
     0.81118881     0.18794449     -810.96314     -2.4946884
     0.81218781     0.18694627     -811.96309     -2.4907754
     0.81318681     0.18594802     -812.96304     -2.4868574
     0.81418581     0.18494974     -813.96300     -2.4829341
     0.81518482     0.18395144     -814.96295     -2.4790054
     0.81618382     0.18295311     -815.96291     -2.4750711
     0.81718282     0.18195476     -816.96286     -2.4711309
     0.81818182     0.18095637     -817.96282     -2.4671847
     0.81918082     0.17995797     -818.96277     -2.4632322
     0.82017982     0.17895953     -819.96273     -2.4592734
     0.82117882     0.17796107     -820.96268     -2.4553078
     0.82217782     0.17696259     -821.96264     -2.4513355
     0.82317682     0.17596408     -822.96259     -2.4473560
     0.82417582     0.17496554     -823.96255     -2.4433693
     0.82517483     0.17396698     -824.96250     -2.4393751
     0.82617383     0.17296840     -825.96245     -2.4353732
     0.82717283     0.17196979     -826.96241     -2.4313634
     0.82817183     0.17097116     -827.96236     -2.4273455
     0.82917083     0.16997250     -828.96232     -2.4233192
     0.83016983     0.16897382     -829.96227     -2.4192843
     0.83116883     0.16797512     -830.96223     -2.4152407
     0.83216783     0.16697640     -831.96218     -2.4111879
     0.83316683     0.16597765     -832.96214     -2.4071260
     0.83416583     0.16497888     -833.96209     -2.4030545
     0.83516484     0.16398009     -834.96205     -2.3989733
     0.83616384     0.16298128     -835.96200     -2.3948821
     0.83716284     0.16198244     -836.96195     -2.3907807
     0.83816184     0.16098359     -837.96191     -2.3866689
     0.83916084     0.15998471     -838.96186     -2.3825463
     0.84015984     0.15898581     -839.96182     -2.3784127
     0.84115884     0.15798689     -840.96177     -2.3742680
     0.84215784     0.15698795     -841.96173     -2.3701118
     0.84315684     0.15598899     -842.96168     -2.3659438
     0.84415584     0.15499001     -843.96164     -2.3617638
     0.84515485     0.15399101     -844.96159     -2.3575716
     0.84615385     0.15299199     -845.96155     -2.3533668
     0.84715285     0.15199295     -846.96150     -2.3491491
     0.84815185     0.15099389     -847.96146     -2.3449184
     0.84915085     0.14999482     -848.96141     -2.3406743
     0.85014985     0.14899572     -849.96136     -2.3364164
     0.85114885     0.14799660     -850.96132     -2.3321446
     0.85214785     0.14699747     -851.96127     -2.3278585
     0.85314685     0.14599832     -852.96123     -2.3235579
     0.85414585     0.14499915     -853.96118     -2.3192423
     0.85514486     0.14399996     -854.96114     -2.3149115
     0.85614386     0.14300075     -855.96109     -2.3105652
     0.85714286     0.14200153     -856.96105     -2.3062031
     0.85814186     0.14100229     -857.96100     -2.3018247
     0.85914086     0.14000303     -858.96096     -2.2974298
     0.86013986     0.13900376     -859.96091     -2.2930181
     0.86113886     0.13800447     -860.96087     -2.2885891
     0.86213786     0.13700516     -861.96082     -2.2841426
     0.86313686     0.13600583     -862.96077     -2.2796781
     0.86413586     0.13500649     -863.96073     -2.2751953
     0.86513487     0.13400714     -864.96068     -2.2706939
     0.86613387     0.13300776     -865.96064     -2.2661733
     0.86713287     0.13200837     -866.96059     -2.2616334
     0.86813187     0.13100897     -867.96055     -2.2570735
     0.86913087     0.13000955     -868.96050     -2.2524934
     0.87012987     0.12901012     -869.96046     -2.2478926
     0.87112887     0.12801067     -870.96041     -2.2432708
     0.87212787     0.12701120     -871.96037     -2.2386274
     0.87312687     0.12601172     -872.96032     -2.2339620
     0.87412587     0.12501223     -873.96028     -2.2292742
     0.87512488     0.12401272     -874.96023     -2.2245635
     0.87612388     0.12301319     -875.96018     -2.2198294
     0.87712288     0.12201366     -876.96014     -2.2150715
     0.87812188     0.12101410     -877.96009     -2.2102893
     0.87912088     0.12001454     -878.96005     -2.2054823
     0.88011988     0.11901496     -879.96000     -2.2006499
     0.88111888     0.11801537     -880.95996     -2.1957916
     0.88211788     0.11701576     -881.95991     -2.1909069
     0.88311688     0.11601614     -882.95987     -2.1859953
     0.88411588     0.11501651     -883.95982     -2.1810562
     0.88511489     0.11401686     -884.95978     -2.1760889
     0.88611389     0.11301721     -885.95973     -2.1710930
     0.88711289     0.11201753     -886.95968     -2.1660677
     0.88811189     0.11101785     -887.95964     -2.1610125
     0.88911089     0.11001815     -888.95959     -2.1559268
     0.89010989     0.10901845     -889.95955     -2.1508099
     0.89110889     0.10801873     -890.95950     -2.1456610
     0.89210789     0.10701899     -891.95946     -2.1404796
     0.89310689     0.10601925     -892.95941     -2.1352650
     0.89410589     0.10501949     -893.95937     -2.1300163
     0.89510490     0.10401972     -894.95932     -2.1247328
     0.89610390     0.10301994     -895.95928     -2.1194139
     0.89710290     0.10202015     -896.95923     -2.1140587
     0.89810190     0.10102035     -897.95919     -2.1086663
     0.89910090     0.10002054     -898.95914     -2.1032360
     0.90009990    0.099020710     -899.95909     -2.0977670
     0.90109890    0.098020875     -900.95905     -2.0922582
     0.90209790    0.097021028     -901.95900     -2.0867089
     0.90309690    0.096021171     -902.95896     -2.0811180
     0.90409590    0.095021303     -903.95891     -2.0754847
     0.90509491    0.094021424     -904.95887     -2.0698079
     0.90609391    0.093021536     -905.95882     -2.0640866
     0.90709291    0.092021637     -906.95878     -2.0583198
     0.90809191    0.091021728     -907.95873     -2.0525064
     0.90909091    0.090021808     -908.95869     -2.0466452
     0.91008991    0.089021879     -909.95864     -2.0407351
     0.91108891    0.088021940     -910.95860     -2.0347750
     0.91208791    0.087021991     -911.95855     -2.0287635
     0.91308691    0.086022033     -912.95850     -2.0226994
     0.91408591    0.085022065     -913.95846     -2.0165813
     0.91508492    0.084022088     -914.95841     -2.0104080
     0.91608392    0.083022102     -915.95837     -2.0041780
     0.91708292    0.082022106     -916.95832     -1.9978899
     0.91808192    0.081022101     -917.95828     -1.9915421
     0.91908092    0.080022087     -918.95823     -1.9851330
     0.92007992    0.079022064     -919.95819     -1.9786611
     0.92107892    0.078022033     -920.95814     -1.9721246
     0.92207792    0.077021993     -921.95810     -1.9655218
     0.92307692    0.076021944     -922.95805     -1.9588509
     0.92407592    0.075021886     -923.95801     -1.9521100
     0.92507493    0.074021821     -924.95796     -1.9452972
     0.92607393    0.073021746     -925.95791     -1.9384104
     0.92707293    0.072021664     -926.95787     -1.9314474
     0.92807193    0.071021574     -927.95782     -1.9244061
     0.92907093    0.070021475     -928.95778     -1.9172842
     0.93006993    0.069021368     -929.95773     -1.9100793
     0.93106893    0.068021254     -930.95769     -1.9027888
     0.93206793    0.067021132     -931.95764     -1.8954103
     0.93306693    0.066021002     -932.95760     -1.8879408
     0.93406593    0.065020864     -933.95755     -1.8803777
     0.93506494    0.064020719     -934.95751     -1.8727180
     0.93606394    0.063020566     -935.95746     -1.8649584
     0.93706294    0.062020406     -936.95741     -1.8570959
     0.93806194    0.061020239     -937.95737     -1.8491269
     0.93906094    0.060020064     -938.95732     -1.8410478
     0.94005994    0.059019883     -939.95728     -1.8328551
     0.94105894    0.058019694     -940.95723     -1.8245446
     0.94205794    0.057019498     -941.95719     -1.8161122
     0.94305694    0.056019296     -942.95714     -1.8075537
     0.94405594    0.055019086     -943.95710     -1.7988643
     0.94505495    0.054018870     -944.95705     -1.7900394
     0.94605395    0.053018647     -945.95701     -1.7810737
     0.94705295    0.052018418     -946.95696     -1.7719618
     0.94805195    0.051018182     -947.95692     -1.7626982
     0.94905095    0.050017939     -948.95687     -1.7532768
     0.95004995    0.049017690     -949.95682     -1.7436911
     0.95104895    0.048017435     -950.95678     -1.7339345
     0.95204795    0.047017174     -951.95673     -1.7239997
     0.95304695    0.046016906     -952.95669     -1.7138792
     0.95404595    0.045016633     -953.95664     -1.7035647
     0.95504496    0.044016353     -954.95660     -1.6930477
     0.95604396    0.043016067     -955.95655     -1.6823188
     0.95704296    0.042015776     -956.95651     -1.6713683
     0.95804196    0.041015478     -957.95646     -1.6601855
     0.95904096    0.040015175     -958.95642     -1.6487591
     0.96003996    0.039014866     -959.95637     -1.6370769
     0.96103896    0.038014552     -960.95633     -1.6251258
     0.96203796    0.037014232     -961.95628     -1.6128917
     0.96303696    0.036013906     -962.95623     -1.6003594
     0.96403596    0.035013575     -963.95619     -1.5875123
     0.96503497    0.034013239     -964.95614     -1.5743325
     0.96603397    0.033012897     -965.95610     -1.5608007
     0.96703297    0.032012550     -966.95605     -1.5468955
     0.96803197    0.031012198     -967.95601     -1.5325939
     0.96903097    0.030011840     -968.95596     -1.5178705
     0.97002997    0.029011478     -969.95592     -1.5026974
     0.97102897    0.028011111     -970.95587     -1.4870440
     0.97202797    0.027010738     -971.95583     -1.4708764
     0.97302697    0.026010361     -972.95578     -1.4541570
     0.97402597    0.025009979     -973.95574     -1.4368438
     0.97502498    0.024009592     -974.95569     -1.4188902
     0.97602398    0.023009200     -975.95564     -1.4002436
     0.97702298    0.022008803     -976.95560     -1.3808448
     0.97802198    0.021008402     -977.95555     -1.3606266
     0.97902098    0.020007997     -978.95551     -1.3395126
     0.98001998    0.019007587     -979.95546     -1.3174150
     0.98101898    0.018007172     -980.95542     -1.2942328
     0.98201798    0.017006753     -981.95537     -1.2698481
     0.98301698    0.016006329     -982.95533     -1.2441234
     0.98401598    0.015005902     -983.95528     -1.2168956
     0.98501499    0.014005469     -984.95524     -1.1879703
     0.98601399    0.013005033     -985.95519     -1.1571129
     0.98701299    0.012004593     -986.95514     -1.1240363
     0.98801199    0.011004148     -987.95510     -1.0883845
     0.98901099    0.010003699     -988.95505     -1.0497086
     0.99000999   0.0090032467     -989.95501     -1.0074308
     0.99100899   0.0080027900     -990.95496    -0.96079042
     0.99200799   0.0070023294     -991.95492    -0.90875727
     0.99300699   0.0060018648     -992.95487    -0.84988693
     0.99400599   0.0050013965     -993.95483    -0.78206395
     0.99500500   0.0040009243     -994.95478    -0.70200873
     0.99600400   0.0030004484     -995.95474    -0.60422693
     0.99700300   0.0019999687     -996.95469    -0.47841859
     0.99800200  0.00099948544     -997.95465    -0.30145989
